scenario_id,plan_id,year,month,storage_mode,storage_capacity_t,loss_rate,opening_t,planned_inflow_t,throughput_t,losses_t,available_t,demand_t,critical_demand_t,served_t,served_critical_t,shortage_t,shortage_critical_t,closing_t,holding_cost_mln,peak_stock_t,delivery_batches,inflow_A_t
BASE,P2z_earth_new_zbo,2037,4,BASE,70.000000,0.045000,24.436091,16.932350,16.932350,0.761956,40.606485,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,24.773152,1.476277,40.606485,1,15.833333
BASE,P2z_earth_new_zbo,2037,5,BASE,70.000000,0.045000,24.773152,16.932350,16.932350,0.761956,40.943546,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,25.110213,1.496501,40.943546,1,15.833333
BASE,P2z_earth_new_zbo,2037,6,BASE,70.000000,0.045000,25.110213,16.932350,16.932350,0.761956,41.280607,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,25.447274,1.516725,41.280607,1,15.833333
BASE,P2z_earth_new_zbo,2037,7,BASE,70.000000,0.045000,25.447274,16.932350,16.932350,0.761956,41.617668,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,25.784334,1.536948,41.617668,1,15.833333
BASE,P2z_earth_new_zbo,2037,8,BASE,70.000000,0.045000,25.784334,16.932350,16.932350,0.761956,41.954729,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,26.121395,1.557172,41.954729,1,15.833333
BASE,P2z_earth_new_zbo,2037,9,BASE,70.000000,0.045000,26.121395,16.932350,16.932350,0.761956,42.291790,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,26.458456,1.577396,42.291790,1,15.833333
BASE,P2z_earth_new_zbo,2037,10,ZBO,120.000000,0.012000,26.458456,16.932350,16.932350,0.203188,43.187618,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,27.354285,1.614382,43.187618,1,15.833333
BASE,P2z_earth_new_zbo,2037,11,ZBO,120.000000,0.012000,27.354285,16.932350,16.932350,0.203188,44.083447,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,28.250113,1.668132,44.083447,1,15.833333
BASE,P2z_earth_new_zbo,2037,12,ZBO,120.000000,0.012000,28.250113,16.932350,16.932350,0.203188,44.979275,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,29.145942,1.721882,44.979275,1,15.833333
BASE,P2z_earth_new_zbo,2038,1,ZBO,120.000000,0.012000,29.145942,21.814283,21.814283,0.261771,50.698454,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,29.865120,1.770332,50.698454,1,15.833333
BASE,P2z_earth_new_zbo,2038,2,ZBO,120.000000,0.012000,29.865120,21.814283,21.814283,0.261771,51.417632,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,30.584299,1.813483,51.417632,1,15.833333
BASE,P2z_earth_new_zbo,2038,3,ZBO,120.000000,0.012000,30.584299,21.814283,21.814283,0.261771,52.136811,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,31.303477,1.856633,52.136811,1,15.833333
BASE,P2z_earth_new_zbo,2038,4,ZBO,120.000000,0.012000,31.303477,21.814283,21.814283,0.261771,52.855989,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,32.022656,1.899784,52.855989,1,15.833333
BASE,P2z_earth_new_zbo,2038,5,ZBO,120.000000,0.012000,32.022656,21.814283,21.814283,0.261771,53.575168,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,32.741835,1.942935,53.575168,1,15.833333
BASE,P2z_earth_new_zbo,2038,6,ZBO,120.000000,0.012000,32.741835,21.814283,21.814283,0.261771,54.294347,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,33.461013,1.986085,54.294347,1,15.833333
BASE,P2z_earth_new_zbo,2038,7,ZBO,120.000000,0.012000,33.461013,21.814283,21.814283,0.261771,55.013525,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,34.180192,2.029236,55.013525,1,15.833333
BASE,P2z_earth_new_zbo,2038,8,ZBO,120.000000,0.012000,34.180192,21.814283,21.814283,0.261771,55.732704,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,34.899370,2.072387,55.732704,1,15.833333
BASE,P2z_earth_new_zbo,2038,9,ZBO,120.000000,0.012000,34.899370,21.814283,21.814283,0.261771,56.451882,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,35.618549,2.115538,56.451882,1,15.833333
BASE,P2z_earth_new_zbo,2038,10,ZBO,120.000000,0.012000,35.618549,21.814283,21.814283,0.261771,57.171061,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,36.337728,2.158688,57.171061,1,15.833333
BASE,P2z_earth_new_zbo,2038,11,ZBO,120.000000,0.012000,36.337728,21.814283,21.814283,0.261771,57.890240,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,37.056906,2.201839,57.890240,1,15.833333
BASE,P2z_earth_new_zbo,2038,12,ZBO,120.000000,0.012000,37.056906,21.814283,21.814283,0.261771,58.609418,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,37.776085,2.244990,58.609418,1,15.833333
BASE,P2z_earth_new_zbo,2039,1,ZBO,120.000000,0.012000,37.776085,27.718467,27.718467,0.332622,65.161930,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,38.495263,2.288140,65.161930,1,15.833333
BASE,P2z_earth_new_zbo,2039,2,ZBO,120.000000,0.012000,38.495263,27.718467,27.718467,0.332622,65.881108,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,39.214442,2.331291,65.881108,1,15.833333
BASE,P2z_earth_new_zbo,2039,3,ZBO,120.000000,0.012000,39.214442,27.718467,27.718467,0.332622,66.600287,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,39.933620,2.374442,66.600287,1,15.833333
BASE,P2z_earth_new_zbo,2039,4,ZBO,120.000000,0.012000,39.933620,27.718467,27.718467,0.332622,67.319465,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,40.652798,2.417593,67.319465,1,15.833333
BASE,P2z_earth_new_zbo,2039,5,ZBO,120.000000,0.012000,40.652798,27.718467,27.718467,0.332622,68.038644,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,41.371977,2.460743,68.038644,1,15.833333
BASE,P2z_earth_new_zbo,2039,6,ZBO,120.000000,0.012000,41.371977,27.718467,27.718467,0.332622,68.757822,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,42.091155,2.503894,68.757822,1,15.833333
BASE,P2z_earth_new_zbo,2039,7,ZBO,120.000000,0.012000,42.091155,27.718467,27.718467,0.332622,69.477000,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,42.810334,2.547045,69.477000,1,15.833333
BASE,P2z_earth_new_zbo,2039,8,ZBO,120.000000,0.012000,42.810334,27.718467,27.718467,0.332622,70.196179,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,43.529512,2.590195,70.196179,1,15.833333
BASE,P2z_earth_new_zbo,2039,9,ZBO,120.000000,0.012000,43.529512,27.718467,27.718467,0.332622,70.915357,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,44.248690,2.633346,70.915357,1,15.833333
BASE,P2z_earth_new_zbo,2039,10,ZBO,120.000000,0.012000,44.248690,27.718467,27.718467,0.332622,71.634536,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,44.967869,2.676497,71.634536,1,15.833333
BASE,P2z_earth_new_zbo,2039,11,ZBO,120.000000,0.012000,44.967869,27.718467,27.718467,0.332622,72.353714,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,45.687047,2.719647,72.353714,1,15.833333
BASE,P2z_earth_new_zbo,2039,12,ZBO,120.000000,0.012000,45.687047,27.718467,27.718467,0.332622,73.072892,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,46.406226,2.762798,73.072892,1,15.833333
BASE,P2z_earth_new_zbo,2040,1,ZBO,120.000000,0.012000,46.406226,32.894742,32.894742,0.394737,78.906230,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406230,2.784374,78.906230,1,15.833333
BASE,P2z_earth_new_zbo,2040,2,ZBO,120.000000,0.012000,46.406230,32.894742,32.894742,0.394737,78.906235,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406235,2.784374,78.906235,1,15.833333
BASE,P2z_earth_new_zbo,2040,3,ZBO,120.000000,0.012000,46.406235,32.894742,32.894742,0.394737,78.906240,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406240,2.784374,78.906240,1,15.833333
BASE,P2z_earth_new_zbo,2040,4,ZBO,120.000000,0.012000,46.406240,32.894742,32.894742,0.394737,78.906245,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406245,2.784375,78.906245,1,15.833333
BASE,P2z_earth_new_zbo,2040,5,ZBO,120.000000,0.012000,46.406245,32.894742,32.894742,0.394737,78.906249,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406249,2.784375,78.906249,1,15.833333
BASE,P2z_earth_new_zbo,2040,6,ZBO,120.000000,0.012000,46.406249,32.894742,32.894742,0.394737,78.906254,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406254,2.784375,78.906254,1,15.833333
BASE,P2z_earth_new_zbo,2040,7,ZBO,120.000000,0.012000,46.406254,32.894742,32.894742,0.394737,78.906259,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406259,2.784375,78.906259,1,15.833333
BASE,P2z_earth_new_zbo,2040,8,ZBO,120.000000,0.012000,46.406259,32.894742,32.894742,0.394737,78.906264,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406264,2.784376,78.906264,1,15.833333
BASE,P2z_earth_new_zbo,2040,9,ZBO,120.000000,0.012000,46.406264,32.894742,32.894742,0.394737,78.906269,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406269,2.784376,78.906269,1,15.833333
BASE,P2z_earth_new_zbo,2040,10,ZBO,120.000000,0.012000,46.406269,32.894742,32.894742,0.394737,78.906273,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406273,2.784376,78.906273,1,15.833333
BASE,P2z_earth_new_zbo,2040,11,ZBO,120.000000,0.012000,46.406273,32.894742,32.894742,0.394737,78.906278,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406278,2.784377,78.906278,1,15.833333
BASE,P2z_earth_new_zbo,2040,12,ZBO,120.000000,0.012000,46.406278,32.894742,32.894742,0.394737,78.906283,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,46.406283,2.784377,78.906283,1,15.833333
