scenario_id,plan_id,source_id,name,year,period,available_months,period_fraction,capacity_t_per_year,reserved_capacity_t,reserved_period_t,ordered_t,planned_delivery_t,actual_delivery_t,delivery_share,price_mln_per_t,price_multiplier,payable_volume_t,take_or_pay_idle_t,procurement_mln,reservation_payment_mln,take_or_pay_topup_mln
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,B,Earth-Flex,2038,year,12,1.000000,110.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,8.900000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,C,Earth-New,2038,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,D,Lunar-ISRU,2038,year,10,0.833333,120.000000,120.000000,100.000000,100.000000,100.000000,100.000000,1.000000,3.000000,1.000000,100.000000,0.000000,300.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,E,Emergency,2038,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,X,Source-X,2038,year,0,0.000000,60.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,5.500000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,A,Earth-Core,2039,year,12,1.000000,190.000000,152.622000,152.622000,152.621600,152.621600,152.621600,1.000000,6.200000,1.000000,152.621600,0.000000,946.253920,68.679900,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,B,Earth-Flex,2039,year,12,1.000000,110.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,8.900000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,C,Earth-New,2039,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,D,Lunar-ISRU,2039,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,E,Emergency,2039,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,X,Source-X,2039,year,12,1.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,1.000000,5.500000,1.000000,60.000000,0.000000,330.000000,12.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,A,Earth-Core,2040,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,B,Earth-Flex,2040,year,12,1.000000,110.000000,32.224000,32.224000,32.224000,32.224000,32.224000,1.000000,8.900000,1.000000,32.224000,0.000000,286.793600,4.833600,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,C,Earth-New,2040,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,D,Lunar-ISRU,2040,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,E,Emergency,2040,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,X,Source-X,2040,year,12,1.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,1.000000,5.500000,1.000000,60.000000,0.000000,330.000000,12.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,A,Earth-Core,2041,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,B,Earth-Flex,2041,year,12,1.000000,110.000000,85.466000,85.466000,85.465600,85.465600,85.465600,1.000000,8.900000,1.000000,85.465600,0.000000,760.643840,12.819900,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,C,Earth-New,2041,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,D,Lunar-ISRU,2041,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,E,Emergency,2041,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,X,Source-X,2041,year,12,1.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,1.000000,5.500000,1.000000,60.000000,0.000000,330.000000,12.000000,0.000000
