scenario_id,plan_id,source_id,name,year,period,available_months,period_fraction,capacity_t_per_year,reserved_capacity_t,reserved_period_t,ordered_t,planned_delivery_t,actual_delivery_t,delivery_share,price_mln_per_t,price_multiplier,payable_volume_t,take_or_pay_idle_t,procurement_mln,reservation_payment_mln,take_or_pay_topup_mln
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,A,Earth-Core,2037,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,B,Earth-Flex,2037,year,12,1.000000,110.000000,38.266000,38.266000,38.265900,38.265900,38.265900,1.000000,8.900000,1.000000,38.265900,0.000000,340.566510,5.739900,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,C,Earth-New,2037,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,D,Lunar-ISRU,2037,year,0,0.000000,120.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,E,Emergency,2037,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,A,Earth-Core,2038,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,B,Earth-Flex,2038,year,12,1.000000,110.000000,37.215000,37.215000,37.214300,37.214300,37.214300,1.000000,8.900000,1.000000,37.214300,0.000000,331.207270,5.582250,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,C,Earth-New,2038,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,D,Lunar-ISRU,2038,year,10,0.833333,120.000000,120.000000,100.000000,100.000000,100.000000,100.000000,1.000000,3.000000,1.000000,100.000000,0.000000,300.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,E,Emergency,2038,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,A,Earth-Core,2039,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,B,Earth-Flex,2039,year,12,1.000000,110.000000,105.777000,105.777000,105.777000,105.777000,105.777000,1.000000,8.900000,1.000000,105.777000,0.000000,941.415300,15.866550,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,C,Earth-New,2039,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,D,Lunar-ISRU,2039,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,E,Emergency,2039,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,A,Earth-Core,2040,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,B,Earth-Flex,2040,year,12,1.000000,110.000000,110.000000,110.000000,110.000000,110.000000,110.000000,1.000000,8.900000,1.000000,110.000000,0.000000,979.000000,16.500000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,C,Earth-New,2040,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,D,Lunar-ISRU,2040,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo_team_high_demand,E,Emergency,2040,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
